timestamp,user,action,description,protocol,url,method,source_ip,dest_ip,dest_domain,client_ip,source_port,dest_port,severity,host,rule_name,app,category,bytes_sent,bytes_received,threat_id,user_agent,eventid,workstation,privilege,object,accessmask,target,status,reason,process,parentprocess,fileaccessed,alert,machine,os,details,resource,location,facility,code,message,event,file,verdict,log_type,domain,hour,weekday,anomaly
2025-05-26 13:23:28,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.35,157.240.1.35,unknown,0.0.0.0,18454.0,20.0,unknown,unknown,Allow-FTP-Data,ftp-data,file-transfer,8238.0,1979.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:24:00,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.46,18.184.0.0,unknown,0.0.0.0,5212.0,989.0,unknown,unknown,Allow-FTPS-Data,ftps-data,file-transfer,4959.0,4390.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:24:21,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.49,188.166.0.1,unknown,0.0.0.0,12384.0,110.0,unknown,unknown,Allow-POP3,pop3,email,168.0,7157.0,0.0,"""Slackbot-LinkExpanding 1.0 (+https://api.slack.com/robots)""",0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:25:12,unknown,allow,unknown,tcp,https://ph1sh-now-login.com/login,unknown,192.168.1.67,0.0.0.0,ph1sh-now-login.com,0.0.0.0,42505.0,27017.0,unknown,unknown,Allow-MongoDB,mongodb,database,6778.0,4946.0,35707.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:27:52,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.79,172.65.251.78,unknown,0.0.0.0,53331.0,21.0,unknown,unknown,Allow-FTP-Control,ftp-control,file-transfer,6590.0,2294.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:28:20,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.33,172.65.251.78,unknown,0.0.0.0,36898.0,25.0,unknown,unknown,Allow-SMTP,smtp,email,7535.0,1978.0,0.0,"""Thunderbird/91.10.0""",0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:29:30,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.16,203.0.113.99,unknown,0.0.0.0,55109.0,2375.0,unknown,unknown,Allow-Docker-API,docker-api,cloud,8754.0,4919.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:30:40,unknown,allow,unknown,udp,unknown,unknown,192.168.1.85,8.8.8.8,unknown,0.0.0.0,23456.0,514.0,unknown,unknown,Allow-Syslog,syslog,network-services,101.0,2635.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:32:48,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.15,69.63.176.13,unknown,0.0.0.0,34550.0,5061.0,unknown,unknown,Allow-SIP-TLS,sip-tls,voip,153.0,587.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:33:23,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.39,31.13.71.36,unknown,0.0.0.0,13574.0,1521.0,unknown,unknown,Allow-Oracle-DB,oracle-db,database,6694.0,1037.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:33:48,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.17,203.0.113.45,unknown,0.0.0.0,65186.0,8443.0,unknown,unknown,Allow-HTTPS-Alt,https-alt,web,4822.0,6807.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:36:16,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.74,45.33.32.156,unknown,0.0.0.0,27892.0,110.0,unknown,unknown,Allow-POP3,pop3,email,3331.0,5867.0,0.0,"""Mozilla/5.0 (Linux; Android 12; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36""",0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:37:12,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.50,104.21.64.45,unknown,0.0.0.0,64908.0,3306.0,unknown,unknown,Allow-MySQL,mysql,database,3043.0,2078.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:38:12,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.73,139.59.196.186,unknown,0.0.0.0,50895.0,5601.0,unknown,unknown,Allow-Kibana,kibana,cloud,1074.0,5042.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:39:04,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.95,185.199.110.153,unknown,0.0.0.0,46044.0,31337.0,unknown,unknown,Allow-BackOrifice,back-orifice,malware,1705.0,7649.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:43:30,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.22,142.250.64.78,unknown,0.0.0.0,53955.0,1433.0,unknown,unknown,Allow-MS-SQL,mssql,database,6191.0,5990.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:44:00,unknown,allow,unknown,udp,unknown,unknown,192.168.1.64,64.233.186.27,unknown,0.0.0.0,17029.0,7.0,unknown,unknown,Allow-Echo,echo,network-services,5378.0,8708.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:44:12,unknown,allow,unknown,udp,unknown,unknown,192.168.1.53,13.224.0.0,unknown,0.0.0.0,48578.0,1701.0,unknown,unknown,Allow-L2TP,l2tp,vpn,3525.0,1133.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:47:18,unknown,allow,unknown,udp,unknown,unknown,192.168.1.62,198.51.100.200,unknown,0.0.0.0,62525.0,1701.0,unknown,unknown,Allow-L2TP,l2tp,vpn,673.0,2872.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:52:08,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.42,13.107.246.10,unknown,0.0.0.0,30643.0,2376.0,unknown,unknown,Allow-Docker-TLS,docker-tls,cloud,6376.0,7861.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:53:20,unknown,allow,unknown,udp,unknown,unknown,192.168.1.13,192.198.80.3,unknown,0.0.0.0,13545.0,1194.0,unknown,unknown,Allow-OpenVPN,openvpn,vpn,4251.0,7743.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:53:24,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.97,74.125.140.109,unknown,0.0.0.0,61792.0,20.0,unknown,unknown,Allow-FTP-Data,ftp-data,file-transfer,1886.0,8496.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:53:50,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.51,3.5.140.0,unknown,0.0.0.0,45859.0,1521.0,unknown,unknown,Allow-Oracle-DB,oracle-db,database,8527.0,8370.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:55:23,unknown,allow,unknown,udp,unknown,unknown,192.168.1.37,198.51.100.77,unknown,0.0.0.0,28592.0,53.0,unknown,unknown,Allow-DNS,dns,dns,2283.0,1934.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,anomaly
2025-05-26 13:56:16,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.62,93.184.216.34,unknown,0.0.0.0,25391.0,3306.0,unknown,unknown,Allow-MySQL,mysql,database,5104.0,3753.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 13:57:28,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.72,192.0.2.80,unknown,0.0.0.0,14225.0,3306.0,unknown,unknown,Allow-MySQL,mysql,database,1327.0,2576.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,13,0,normal
2025-05-26 14:01:24,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.34,198.51.100.77,unknown,0.0.0.0,1483.0,1720.0,unknown,unknown,Allow-H323,h323,voip,6087.0,5475.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:08:52,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.32,102.132.97.0,unknown,0.0.0.0,7237.0,5601.0,unknown,unknown,Allow-Kibana,kibana,cloud,2399.0,6723.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:09:36,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.20,102.132.97.0,unknown,0.0.0.0,59849.0,8086.0,unknown,unknown,Allow-InfluxDB,influxdb,cloud,5526.0,5144.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:10:56,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.47,172.65.251.78,unknown,0.0.0.0,56897.0,143.0,unknown,unknown,Allow-IMAP,imap,email,216.0,6269.0,0.0,"""Outlook/16.0 (Windows NT 10.0; Win64; x64)""",0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:11:15,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.90,54.37.0.1,unknown,0.0.0.0,42792.0,88.0,unknown,unknown,Allow-Kerberos,kerberos,directory-auth,8631.0,4508.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:11:57,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.74,40.76.4.15,unknown,0.0.0.0,44742.0,5432.0,unknown,unknown,Allow-PostgreSQL,postgresql,database,4976.0,918.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:15:12,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.12,5.196.0.1,unknown,0.0.0.0,6588.0,995.0,unknown,unknown,Allow-POP3S,pop3s,email,2613.0,5267.0,0.0,"""curl/7.79.1""",0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:15:24,unknown,allow,unknown,udp,unknown,unknown,192.168.1.50,185.107.56.253,unknown,0.0.0.0,45336.0,5060.0,unknown,unknown,Allow-SIP,sip,voip,2314.0,8403.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:16:23,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.11,151.101.1.69,unknown,0.0.0.0,41537.0,873.0,unknown,unknown,Allow-Rsync,rsync,remote-access,7990.0,6802.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:17:48,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.88,188.166.0.1,unknown,0.0.0.0,13709.0,54321.0,unknown,unknown,Allow-MiscExploit,misc-exploit,malware,6804.0,8581.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:17:54,unknown,allow,unknown,udp,unknown,unknown,192.168.1.49,172.65.251.78,unknown,0.0.0.0,65302.0,162.0,unknown,unknown,Allow-SNMP-Trap,snmp-trap,network-services,5682.0,8571.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:19:42,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.52,198.51.100.77,unknown,0.0.0.0,2001.0,8086.0,unknown,unknown,Allow-InfluxDB,influxdb,cloud,4869.0,3766.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:22:00,unknown,allow,unknown,udp,unknown,unknown,192.168.1.77,54.37.0.1,unknown,0.0.0.0,42096.0,123.0,unknown,unknown,Allow-NTP,ntp,network-services,7111.0,1847.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:33:12,unknown,allow,unknown,udp,unknown,unknown,192.168.1.54,51.254.0.1,unknown,0.0.0.0,30676.0,161.0,unknown,unknown,Allow-SNMP,snmp,network-services,4239.0,5402.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:38:48,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.68,40.90.142.60,unknown,0.0.0.0,20014.0,5601.0,unknown,unknown,Allow-Kibana,kibana,cloud,4759.0,5590.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:40:45,unknown,allow,unknown,udp,unknown,unknown,192.168.1.59,37.252.14.66,unknown,0.0.0.0,47714.0,7.0,unknown,unknown,Allow-Echo,echo,network-services,8808.0,7592.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:42:20,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.36,102.132.97.0,unknown,0.0.0.0,59836.0,54321.0,unknown,unknown,Allow-MiscExploit,misc-exploit,malware,8908.0,5749.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:44:15,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.12,104.198.14.52,unknown,0.0.0.0,27214.0,3268.0,unknown,unknown,Allow-Global-Catalog,global-catalog,directory-auth,8758.0,7210.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:45:06,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.11,203.0.113.99,unknown,0.0.0.0,50570.0,31337.0,unknown,unknown,Allow-BackOrifice,back-orifice,malware,5596.0,4094.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:51:00,unknown,allow,unknown,udp,unknown,unknown,192.168.1.50,172.64.32.132,unknown,0.0.0.0,21799.0,1194.0,unknown,unknown,Allow-OpenVPN,openvpn,vpn,4317.0,7834.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:52:40,unknown,allow,unknown,udp,unknown,unknown,192.168.1.84,172.64.32.132,unknown,0.0.0.0,16695.0,161.0,unknown,unknown,Allow-SNMP,snmp,network-services,2941.0,2608.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:52:48,unknown,allow,unknown,udp,unknown,unknown,192.168.1.47,198.51.100.200,unknown,0.0.0.0,23079.0,123.0,unknown,unknown,Allow-NTP,ntp,network-services,5924.0,8777.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 14:57:30,unknown,allow,unknown,udp,unknown,unknown,192.168.1.98,192.0.2.80,unknown,0.0.0.0,65417.0,10000.0,unknown,unknown,Allow-Media,media,voip,7037.0,6868.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,14,0,normal
2025-05-26 15:00:03,unknown,allow,unknown,udp,unknown,unknown,192.168.1.42,151.101.1.69,unknown,0.0.0.0,3137.0,53.0,unknown,unknown,Allow-DNS,dns,dns,2697.0,483.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:01:57,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.32,140.82.114.3,unknown,0.0.0.0,9437.0,5432.0,unknown,unknown,Allow-PostgreSQL,postgresql,database,8463.0,2427.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:04:49,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.13,13.224.0.0,unknown,0.0.0.0,7681.0,990.0,unknown,unknown,Allow-FTPS-Control,ftps-control,file-transfer,4646.0,2754.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:06:00,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.62,52.239.148.88,unknown,0.0.0.0,19371.0,9200.0,unknown,unknown,Allow-Elasticsearch,elasticsearch,cloud,1923.0,4498.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:06:21,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.54,51.254.0.1,unknown,0.0.0.0,40360.0,5900.0,unknown,unknown,Allow-VNC,vnc,remote-access,8097.0,7159.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:09:32,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.28,40.90.142.60,unknown,0.0.0.0,9206.0,5601.0,unknown,unknown,Allow-Kibana,kibana,cloud,5360.0,7972.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:30:50,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.81,139.59.196.186,unknown,0.0.0.0,65291.0,5601.0,unknown,unknown,Allow-Kibana,kibana,cloud,6748.0,7019.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:43:41,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.31,140.82.114.3,unknown,0.0.0.0,8712.0,21.0,unknown,unknown,Allow-FTP-Control,ftp-control,file-transfer,1854.0,3575.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:46:00,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.41,37.252.14.66,unknown,0.0.0.0,9836.0,995.0,unknown,unknown,Allow-POP3S,pop3s,email,603.0,1897.0,0.0,"""Wget/1.21.1 (linux-gnu)""",0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:46:40,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.76,139.59.196.186,unknown,0.0.0.0,1160.0,22.0,unknown,unknown,Allow-SSH,ssh,file-transfer,8753.0,4844.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:48:51,unknown,allow,unknown,udp,unknown,unknown,192.168.1.81,157.240.1.35,unknown,0.0.0.0,9395.0,53.0,unknown,unknown,Allow-DNS,dns,dns,1093.0,3756.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
2025-05-26 15:49:44,unknown,allow,unknown,tcp,unknown,unknown,192.168.1.73,198.51.100.200,unknown,0.0.0.0,37965.0,2375.0,unknown,unknown,Allow-Docker-API,docker-api,cloud,5731.0,1769.0,0.0,unknown,0.0,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,unknown,unknown,firewall,unknown,15,0,normal
