timestamp,type,user,action,description
2025-05-26 12:36:14,MAIL,user.ikram,SUSPICIOUS_ACTIVITY_DETECTED,Envoi d’email de rappel pour réunion
2025-05-26 11:33:49,MAIL,user.ayman,LOGIN_SUCCESS,Signalement d’un phishing à l’équipe sécurité: IP 10.10.12.37
2025-05-26 12:09:51,MAIL,user.ghita,SECURITY_ALERT_ACKNOWLEDGED,Signalement d’un phishing à l’équipe sécurité
2025-05-26 12:34:32,MAIL,user.karima,SUSPICIOUS_ACTIVITY_DETECTED,Téléchargement d’un manuel d’accès VPN
2025-05-26 12:16:11,MAIL,user.nourredine,MARK_SPAM,Accès à la messagerie via VPN sécurisé
2025-05-26 11:07:56,MAIL,user.fatima,EMAIL_MARKED_READ,Suppression d’un email suite à demande de sécurité
2025-05-26 11:49:02,MAIL,user.ahmed,ACCOUNT_LOCK,Réception d’un email de mise à jour logicielle: Compte user.ahmed
2025-05-26 12:38:51,MAIL,user.yasmine,API_ACCESS_GRANTED,Signalement d’email frauduleux via le portail
2025-05-26 10:55:31,MAIL,user.abdellah,EMAIL_RECEIVED_EXTERNAL,Consultation d’un email de support technique
2025-05-26 11:34:03,MAIL,user.mohamed,ACCOUNT_REACTIVATED,Téléchargement d’un manuel d’accès VPN
2025-05-26 11:22:44,MAIL,user.mohamed,EMAIL_ENCRYPTED,Suppression d’un email suite à demande de sécurité
2025-05-26 11:36:52,MAIL,user.farah,MARK_SPAM,Connexion à la messagerie via un appareil mobile
2025-05-26 12:41:33,MAIL,user.hind,PASSWORD_ATTEMPT_BLOCKED,Partage d’un document critique via lien sécurisé
2025-05-26 12:21:03,MAIL,user.ayman.e,API_ACCESS_GRANTED,Signalement d’email frauduleux via le portail
2025-05-26 11:48:58,MAIL,user.nawal,EMAIL_MARKED_UNREAD,Signalement d’un phishing à l’équipe sécurité
2025-05-26 12:36:22,MAIL,user.hicham,FORWARD_EMAIL,"Consultation d’un email de support technique: Destinataire 'omar.hakim@um6p.ma', Sujet 'Information importante: mise à jour logicielle'"
2025-05-26 11:24:19,MAIL,user.nourredine,EMAIL_RECEIVED_EXTERNAL,Blocage d’un lien malveillant intégré dans un email
2025-05-26 11:16:43,MAIL,user.karim,UPLOAD_ATTACHMENT,Connexion au webmail via IP validée par AD
2025-05-26 11:48:21,MAIL,user.lina,EMAIL_DELETION,Modification des droits d’accès à un dossier partagé: Sujet 'Remerciements pour la participation au sondage'
2025-05-26 11:58:57,MAIL,user.bilal,PASSWORD_RESET,Accès à la boîte mail bloqué par l’administrateur
2025-05-26 11:12:56,MAIL,user.malek,ATTACHMENT_SENT,"Clic sur un lien suspect détecté, possible phishing: Fichier 'plan_continuite_activite_2025.xlsx' envoyé à 'mahmoud.najjar@um6p.ma'"
2025-05-26 11:26:42,MAIL,user.aziz,EMAIL_FORWARDED_EXTERNAL,Lecture d’un email d’alerte sécurité
2025-05-26 12:26:50,MAIL,user.abdelhak,SECURITY_ALERT_ACKNOWLEDGED,Envoi d’un rapport PDF à une adresse externe
2025-05-26 12:58:01,MAIL,user.abdelmajid,ATTACHMENT_DOWNLOAD,Consultation d’un email avec pièce jointe malveillante: Fichier 'plan_maintenance_serveur.xlsx'
2025-05-26 11:31:17,MAIL,user.amine,AUTO_REPLY_SET,Renvoi d’un email avec données sensibles
2025-05-26 11:26:32,MAIL,user.samir.b,LOGIN_FAILED,Partage sécurisé d’un fichier via mail interne: IP 10.10.12.77
2025-05-26 11:40:01,MAIL,user.malek.r,EMAIL_TAGGED,Envoi d’un rapport PDF à une adresse externe
2025-05-26 11:41:06,MAIL,user.soumaya,SEND_EMAIL,"Signalement d’une tentative de fraude bancaire: Destinataire 'saif.alqahtani@um6p.ma', Sujet 'Validation du plan de formation IT'"
2025-05-26 12:16:34,MAIL,user.zakaria,EMAIL_RULE_CREATED,Connexion au webmail via IP validée par AD
2025-05-26 13:05:11,MAIL,user.farah,EMAIL_UNFLAGGED,"Clic sur un lien suspect détecté, possible phishing"
2025-05-26 12:43:49,MAIL,user.oumaima,AUTO_REPLY_SET,Nouvelle connexion détectée depuis un appareil inconnu
2025-05-26 11:08:42,MAIL,user.najlae,EMAIL_RULE_DELETED,"Clic sur un lien suspect détecté, possible phishing"
2025-05-26 11:38:49,MAIL,user.zakaria,UNAUTHORIZED_ACCESS_ATTEMPT,Téléchargement d’un document d’audit sécurité
2025-05-26 13:03:55,MAIL,user.khadija,EMAIL_DELETION,Partage d’un document critique via lien sécurisé: Sujet 'Communication interne: Nouveaux collaborateurs'
2025-05-26 11:56:07,MAIL,user.majda,SECURITY_QUESTION_SET,Suppression d’un email de phishing détecté
2025-05-26 12:13:52,MAIL,user.khadija,PASSWORD_RESET,Consultation d’un email avec pièce jointe malveillante
2025-05-26 12:34:50,MAIL,user.bouchra,EMAIL_UNFLAGGED,Accès refusé suite à politique de sécurité renforcée
2025-05-26 11:49:31,MAIL,user.hajar,PASSWORD_RESET,Accès à plusieurs terminaux simultanés suspecté
2025-05-26 11:47:58,MAIL,user.majda,API_ACCESS_REVOKED,Connexion au webmail via IP validée par AD
2025-05-26 13:11:39,MAIL,user.jawad,EMAIL_QUARANTINED,Réinitialisation du mot de passe par l’utilisateur
2025-05-26 12:50:05,MAIL,user.ibtissam,REPLY_EMAIL,Réception d’un email de mise à jour logicielle
2025-05-26 12:57:05,MAIL,user.oumnia,ALERT_TRIGGERED,Téléchargement d’un fichier CSV utilisateur
2025-05-26 12:26:29,MAIL,user.aya,SECURITY_LOG_REVIEWED,Téléchargement d’un formulaire officiel
2025-05-26 11:11:17,MAIL,user.aziz,PASSWORD_CHANGE,Réinitialisation du mot de passe par l’utilisateur
2025-05-26 12:13:49,MAIL,user.oumaima.m,DOWNLOAD_ATTACHMENT,Consultation d’un email avec informations stratégiques: Fichier 'dossier_deploiement_serveur.docx'
2025-05-26 11:27:00,MAIL,user.oumnia,LOGIN_FAILED,Partage d’un rapport financier avec l’équipe: IP 10.10.12.63
2025-05-26 13:07:13,MAIL,user.zakaria,MULTIPLE_LOGIN_LOCATIONS,Téléchargement d’un rapport de vulnérabilité réseau
2025-05-26 12:19:18,MAIL,user.bilal,EMAIL_RULE_TRIGGERED,Multiples connexions simultanées détectées
2025-05-26 11:34:07,MAIL,user.ahmed,UNAUTHORIZED_ACCESS_ATTEMPT,Blocage d’un lien malveillant intégré dans un email
2025-05-26 11:54:01,MAIL,user.ismail,SECURITY_QUESTION_SET,Échec d’authentification via un nouvel appareil
2025-05-26 11:42:27,MAIL,user.soumaya,CLICKED_LINK,Lecture d’un email d’alerte sécurité: Lien 'http://admin.um6p-portal-login.com'
2025-05-26 11:13:43,MAIL,user.sara,LOGIN_FROM_NEW_DEVICE,"Téléchargement d’un document d’audit sécurité: IP 10.10.12.18, Appareil 'UM6P-LAPTOP001'"
2025-05-26 13:24:29,MAIL,user.malek,SECURITY_POLICY_UPDATED,Téléchargement d’un formulaire officiel
2025-05-26 11:31:03,MAIL,user.soufiane.b,SECURITY_QUESTION_SET,Accès à la messagerie via VPN sécurisé
2025-05-26 12:56:04,MAIL,user.ahmed,SECURITY_POLICY_UPDATED,Téléchargement d’un fichier CSV utilisateur
2025-05-26 13:08:29,MAIL,user.rania,EMAIL_RULE_DELETED,Échec de connexion suite à tentative non autorisée
2025-05-26 13:29:55,MAIL,user.rania.m,PASSWORD_ATTEMPT_BLOCKED,Lecture d’un email interne confidentiel
2025-05-26 11:33:56,MAIL,user.nour.e,EMAIL_MOVED_FOLDER,Envoi d’un rapport PDF à une adresse externe
2025-05-26 13:16:58,MAIL,user.tarik,API_ACCESS_REVOKED,Téléchargement d’un manuel d’accès VPN
2025-05-26 12:44:45,MAIL,user.rachid,EMAIL_ENCRYPTION_ENABLED,Partage sécurisé d’un fichier via mail interne
2025-05-26 12:30:31,MAIL,user.abdel,EMAIL_SIGNATURE_ADDED,Suppression d’un email confidentiel
2025-05-26 11:34:35,MAIL,user.rania.m,LOGIN_SUCCESS,Signalement d’un phishing à l’équipe sécurité: IP 10.10.12.68
2025-05-26 12:10:47,MAIL,user.aziz,EMAIL_RELEASED_FROM_QUARANTINE,Réception d’un email contenant des instructions critiques
2025-05-26 12:59:08,MAIL,user.rachid,EMAIL_SIGNATURE_ADDED,Changement de mot de passe demandé par utilisateur
2025-05-26 12:46:51,MAIL,user.abdellah,EMAIL_FLAGGED,Téléchargement d’une pièce jointe confidentielle
2025-05-26 12:28:55,MAIL,user.sara,SPAM_FILTER_UPDATED,Suppression d’un email confidentiel
2025-05-26 13:05:49,MAIL,user.rania,SECURITY_POLICY_UPDATED,Partage sécurisé d’un fichier via mail interne
2025-05-26 13:42:09,MAIL,user.riad,DOWNLOAD_ATTACHMENT,Recherche d’emails contenant des mots-clés sensibles: Fichier 'fichier_logs_systeme_mai.log'
2025-05-26 11:43:42,MAIL,user.hamza,SEND_EMAIL,"Déclenchement d’une règle UEBA pour trafic inhabituel: Destinataire 'it_support@um6p.ma', Sujet 'Présentation des nouveautés IT'"
2025-05-26 13:15:35,MAIL,user.hajar,EMAIL_MOVED_FOLDER,Blocage automatique du compte suite à alertes AD
2025-05-26 11:35:52,MAIL,user.mohamed,EMAIL_UNFLAGGED,Partage sécurisé d’un fichier via mail interne
2025-05-26 13:07:06,MAIL,user.khalid,UNMARK_SPAM,Signalement d’un email phishing par utilisateur
2025-05-26 13:22:36,MAIL,user.adil,EMAIL_RELEASED_FROM_QUARANTINE,Réception d’un email avec instructions de déploiement
2025-05-26 13:11:34,MAIL,user.lina,EMAIL_SIGNATURE_REMOVED,Téléchargement d’une archive mail pour archivage
2025-05-26 12:22:05,MAIL,user.brahim,EMAIL_MARKED_UNREAD,Échec de connexion suite à tentative non autorisée
2025-05-26 11:43:34,MAIL,user.sara,REPLY_EMAIL,Partage d’un document critique via lien sécurisé
2025-05-26 13:45:31,MAIL,user.lamia,LOGIN_FROM_NEW_DEVICE,"Réception d’un email contenant des instructions critiques: IP 10.10.12.31, Appareil 'MACBOOK-PRO-01'"
2025-05-26 12:03:00,MAIL,user.samir,EMAIL_RULE_CREATED,Signalement d’un phishing à l’équipe sécurité
2025-05-26 12:13:46,MAIL,user.zahra,EMAIL_ENCRYPTED,Envoi d’un email au support informatique
2025-05-26 13:22:43,MAIL,user.rachida,SECURITY_QUESTION_CHANGED,Suppression d’un email suite à demande de sécurité
2025-05-26 12:59:13,MAIL,user.omar,PASSWORD_CHANGE,Consultation d’un email avec pièce jointe malveillante
2025-05-26 13:24:02,MAIL,user.aminata,AUTO_REPLY_SET,Accès à la messagerie via VPN sécurisé
2025-05-26 13:20:48,MAIL,user.nawal,AUTO_REPLY_SET,Réinitialisation du mot de passe par l’utilisateur
2025-05-26 13:27:50,MAIL,user.meriem,EMAIL_SIGNATURE_ADDED,Réinitialisation du mot de passe par l’utilisateur
2025-05-26 12:21:59,MAIL,user.soumaya,UPLOAD_ATTACHMENT,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 12:27:27,MAIL,user.rania.b,READ_EMAIL,Signalement d’une tentative de fraude bancaire: Sujet 'Invitation au webinaire sur la sécurité'
2025-05-26 12:16:14,MAIL,user.soufiane.b,EMAIL_MOVED_FOLDER,Échec d’authentification via un nouvel appareil
2025-05-26 11:48:51,MAIL,user.nawal,EMAIL_ENCRYPTION_ENABLED,Suppression de plusieurs emails en masse
2025-05-26 13:50:54,MAIL,user.imane,REPLY_EMAIL,"Clic sur un lien suspect détecté, possible phishing"
2025-05-26 13:30:53,MAIL,user.karima,EMAIL_SIGNATURE_ADDED,Téléchargement d’un rapport de vulnérabilité réseau
2025-05-26 13:50:41,MAIL,user.lamia,API_ACCESS_REVOKED,Téléchargement d’un rapport de vulnérabilité réseau
2025-05-26 13:41:56,MAIL,user.karima,API_ACCESS_GRANTED,Réception d’un email contenant des instructions critiques
2025-05-26 12:51:19,MAIL,user.khalil,EMAIL_DECRYPTED,Modification des droits d’accès à un dossier partagé
2025-05-26 11:46:48,MAIL,user.ikram.n,SECURITY_ALERT_ACKNOWLEDGED,Blocage automatique du compte suite à alertes AD
2025-05-26 13:00:42,MAIL,user.ilyas,FORWARD_EMAIL,"Transfert d’un email à un client externe: Destinataire 'kalil.hakim@um6p.ma', Sujet 'Notification de changement de politique IT'"
2025-05-26 13:16:36,MAIL,user.zakaria,SECURITY_QUESTION_SET,Accès à la messagerie via VPN sécurisé
2025-05-26 11:46:10,MAIL,user.meriem,UNMARK_SPAM,Nouvelle connexion détectée depuis un appareil inconnu
2025-05-26 13:27:01,MAIL,user.lamia,UPLOAD_ATTACHMENT,Téléchargement d’un manuel d’accès VPN
2025-05-26 12:24:20,MAIL,user.nourredine,EMAIL_UNFLAGGED,Signalement d’un phishing à l’équipe sécurité
2025-05-26 12:23:02,MAIL,user.ayman.e,SECURITY_QUESTION_SET,Réception d’un email contenant des instructions critiques
2025-05-26 12:02:43,MAIL,user.ahmed,EMAIL_UNTAGGED,Envoi d’email de rappel pour réunion
2025-05-26 13:44:41,MAIL,user.malek,PASSWORD_ATTEMPT_BLOCKED,Réception d’un email contenant des instructions critiques
2025-05-26 14:12:26,MAIL,user.zineb.k,EMAIL_SIGNATURE_REMOVED,Accès à plusieurs terminaux simultanés suspecté
2025-05-26 11:56:02,MAIL,user.riad,PASSWORD_ATTEMPT_BLOCKED,Réception d’un email contenant des instructions critiques
2025-05-26 14:07:41,MAIL,user.amine,READ_EMAIL,Envoi d’un email de validation pour action urgente: Sujet 'Annonce: Extension des horaires de support'
2025-05-26 12:58:35,MAIL,user.abdel,EMAIL_MARKED_READ,Accès à la messagerie via VPN sécurisé
2025-05-26 11:48:12,MAIL,user.ibtissam,DELETE_EMAIL,Téléchargement d’une liste de contacts sécurisée
2025-05-26 13:14:22,MAIL,user.majda,UNMARK_SPAM,Réception d’un email de mise à jour logicielle
2025-05-26 13:17:34,MAIL,user.malek.b,ACCOUNT_REACTIVATED,Changement d’adresse email associé au compte
2025-05-26 12:06:36,MAIL,user.hicham,REPLY_EMAIL,Réception d’un email avec instructions de déploiement
2025-05-26 11:49:31,MAIL,user.meryem,LOGIN_SUCCESS,Envoi d’un email avec des informations financières: IP 10.10.12.89
2025-05-26 13:45:15,MAIL,user.khalid,ACCOUNT_REACTIVATED,Lecture d’un email important concernant la réunion UM6P
2025-05-26 13:05:58,MAIL,user.bilal,SECURITY_POLICY_UPDATED,Changement de mot de passe demandé par utilisateur
2025-05-26 12:24:05,MAIL,user.houda.k,EMAIL_FLAGGED,Notification d’une nouvelle règle de sécurité mail
2025-05-26 14:26:11,MAIL,user.lina,SECURITY_QUESTION_CHANGED,Mise à jour des filtres anti-spam dans la boîte mail
2025-05-26 12:11:47,MAIL,user.malek,FORWARD_EMAIL,"Accès à la boîte mail bloqué par l’administrateur: Destinataire 'saif.alqahtani@um6p.ma', Sujet 'Consignes en cas de phishing'"
2025-05-26 14:00:00,MAIL,user.soufiane.b,EMAIL_ENCRYPTION_DISABLED,Suppression d’un email suite à demande de sécurité
2025-05-26 13:06:30,MAIL,user.ahlam.b,UNAUTHORIZED_ACCESS_ATTEMPT,Suppression d’un email confidentiel
2025-05-26 12:36:24,MAIL,user.zineb.k,EMAIL_TAGGED,Lecture d’un email interne confidentiel
2025-05-26 12:07:37,MAIL,user.ayoub,RULE_TRIGGERED,Réception d’un email de mise à jour logicielle
2025-05-26 12:47:52,MAIL,user.ikram.n,EMAIL_FORWARDED_EXTERNAL,Téléchargement d’une archive mail pour archivage
2025-05-26 13:40:19,MAIL,user.karima,SPAM_FILTER_UPDATED,Recherche d’emails contenant des mots-clés sensibles
2025-05-26 13:11:26,MAIL,user.ayman,RULE_TRIGGERED,Connexion à la messagerie via un appareil mobile
2025-05-26 13:27:12,MAIL,user.hind,EMAIL_DECRYPTED,Échec de connexion suite à tentative non autorisée
2025-05-26 12:23:20,MAIL,user.ayoub,SPAM_FILTER_UPDATED,Suppression d’un email suspect signalé par FW
2025-05-26 12:53:55,MAIL,user.younes,ALERT_TRIGGERED,Envoi d’un email de confirmation d’action IT
2025-05-26 13:31:32,MAIL,user.nabil,SECURITY_LOG_REVIEWED,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 13:08:38,MAIL,user.najlae,ACCOUNT_LOCK,Téléchargement d’une archive mail pour archivage: Compte user.najlae
2025-05-26 12:09:12,MAIL,user.rachid,SECURITY_LOG_REVIEWED,Lecture d’un email de confirmation d’inscription
2025-05-26 12:52:34,MAIL,user.nour,EMAIL_RULE_CREATED,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 12:49:32,MAIL,user.farid,EMAIL_RULE_DELETED,Envoi d’un email au support informatique
2025-05-26 13:00:16,MAIL,user.abdelhak,UNAUTHORIZED_ACCESS_ATTEMPT,Envoi d’un email de confirmation d’action IT
2025-05-26 13:09:13,MAIL,user.mounir,ACCOUNT_REACTIVATED,Lecture d’un email d’alerte sécurité
2025-05-26 12:32:20,MAIL,user.hamza,ACCOUNT_REACTIVATED,Envoi d’un rapport PDF à une adresse externe
2025-05-26 14:06:14,MAIL,user.ines,SECURITY_QUESTION_CHANGED,Envoi d’un email de confirmation d’action IT
2025-05-26 12:16:58,MAIL,user.mounir,EMAIL_MOVED_FOLDER,Suppression d’un email suspect signalé par FW
2025-05-26 13:37:55,MAIL,user.najlae,ATTACHMENT_DOWNLOAD,Suppression d’un email de phishing détecté: Fichier 'plan_reprise_activite.pdf'
2025-05-26 14:11:44,MAIL,user.bouchra,API_ACCESS_REVOKED,Envoi d’un email de validation pour action urgente
2025-05-26 13:19:16,MAIL,user.adil,SPAM_FILTER_UPDATED,Accès refusé suite à politique de sécurité renforcée
2025-05-26 13:49:16,MAIL,user.rania.b,SECURITY_QUESTION_CHANGED,Suppression d’un email confidentiel
2025-05-26 13:32:32,MAIL,user.zineb,EMAIL_MOVED_FOLDER,Déclenchement d’une règle UEBA pour trafic inhabituel
2025-05-26 14:12:36,MAIL,user.zineb.k,EMAIL_FORWARDED_EXTERNAL,Lecture d’un email important concernant la réunion UM6P
2025-05-26 12:48:24,MAIL,user.meriem.k,EMAIL_MARKED_UNREAD,Mise à jour des filtres anti-spam dans la boîte mail
2025-05-26 14:49:27,MAIL,user.aziz,EMAIL_SIGNATURE_REMOVED,Demande d’accès temporaire pour collaborateur externe
2025-05-26 12:34:47,MAIL,user.najat,CLICKED_LINK,Multiples connexions simultanées détectées: Lien 'http://intranet.um6p.ma/sso'
2025-05-26 13:38:23,MAIL,user.ilyas,UNMARK_SPAM,Tentative d’accès à un email protégé par MFA
2025-05-26 12:22:08,MAIL,user.hamza,EMAIL_RELEASED_FROM_QUARANTINE,Nouvelle connexion détectée depuis un appareil inconnu
2025-05-26 14:10:15,MAIL,user.farid,SECURITY_QUESTION_CHANGED,Signalement d’un phishing à l’équipe sécurité
2025-05-26 14:40:30,MAIL,user.malek.r,EMAIL_SIGNATURE_REMOVED,Demande d’accès temporaire pour collaborateur externe
2025-05-26 12:40:22,MAIL,user.amine,SEND_EMAIL,"Clic sur un lien suspect détecté, possible phishing: Destinataire 'mona.abdul@um6p.ma', Sujet 'Mise en place du contrôle d’accès renforcé'"
2025-05-26 14:58:13,MAIL,user.nassim,PASSWORD_CHANGE,Partage d’un rapport financier avec l’équipe
2025-05-26 14:26:34,MAIL,user.rania.b,LOGIN_FROM_NEW_DEVICE,"Signalement d’un email spam suspect: IP 10.10.12.35, Appareil 'UM6P-ANDROID-01'"
2025-05-26 13:49:56,MAIL,user.farah,AUTO_REPLY_DISABLED,Accès au webmail via un nouveau navigateur
2025-05-26 13:14:32,MAIL,user.ayman.e,SECURITY_POLICY_UPDATED,Téléchargement d’un formulaire officiel
2025-05-26 15:09:00,MAIL,user.malek.b,READ_EMAIL,Téléchargement d’une archive mail pour archivage: Sujet 'Rapport d’analyse des logs réseau'
2025-05-26 12:49:39,MAIL,user.amal,ATTACHMENT_DOWNLOAD,Accès à la messagerie via VPN sécurisé: Fichier 'users_db.csv'
2025-05-26 13:17:18,MAIL,user.ahlam.b,EMAIL_UNFLAGGED,"Clic sur un lien suspect détecté, possible phishing"
2025-05-26 13:31:53,MAIL,user.amine,EMAIL_RULE_TRIGGERED,Téléchargement d’une pièce jointe confidentielle
2025-05-26 15:09:37,MAIL,user.zineb.k,PASSWORD_ATTEMPT_BLOCKED,Tentative d’accès à un email protégé par MFA
2025-05-26 12:29:18,MAIL,user.reda,ACCOUNT_REACTIVATED,Demande d’aide pour récupération de mot de passe
2025-05-26 12:31:18,MAIL,user.fouad,AUTO_REPLY_SET,Signalement d’une tentative de fraude bancaire
2025-05-26 14:30:40,MAIL,user.ikram.n,ALERT_TRIGGERED,Partage d’un rapport financier avec l’équipe
2025-05-26 12:45:40,MAIL,user.soufiane.b,EMAIL_RULE_CREATED,Téléchargement d’une liste de contacts sécurisée
2025-05-26 14:37:37,MAIL,user.ismail,EMAIL_ENCRYPTION_DISABLED,Signalement d’un email phishing par utilisateur
2025-05-26 14:38:19,MAIL,user.yassine,PASSWORD_RESET,Téléchargement d’une archive mail pour archivage
2025-05-26 14:10:58,MAIL,user.bilal,EMAIL_SIGNATURE_ADDED,Suppression de plusieurs emails en masse
2025-05-26 13:35:10,MAIL,user.hanae,EMAIL_UNTAGGED,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 15:16:44,MAIL,user.reda,MARK_SPAM,Téléchargement d’une archive mail pour archivage
2025-05-26 12:59:14,MAIL,user.amine,SEND_EMAIL,"Partage d’un rapport financier avec l’équipe: Destinataire 'shimaa.hassan@um6p.ma', Sujet 'Compte rendu réunion sécurité informatique'"
2025-05-26 15:08:51,MAIL,user.zakaria,EMAIL_MARKED_READ,Envoi d’un email de confirmation d’action IT
2025-05-26 13:13:28,MAIL,user.imane,EMAIL_FLAGGED,Signalement d’une tentative de fraude bancaire
2025-05-26 15:02:21,MAIL,user.meriem,FORWARD_EMAIL,"Téléchargement d’une pièce jointe confidentielle: Destinataire 'rana.azzam@um6p.ma', Sujet 'Statistiques d’utilisation VPN'"
2025-05-26 12:49:38,MAIL,user.rachid,FORWARD_EMAIL,"Envoi d’un email avec des informations financières: Destinataire 'muna.bakr@um6p.ma', Sujet 'Compte rendu réunion sécurité informatique'"
2025-05-26 12:56:15,MAIL,user.soumaya,SEND_EMAIL,"Envoi d’email de rappel pour réunion: Destinataire 'omar.salem@um6p.ma', Sujet 'Validation du plan de formation IT'"
2025-05-26 13:04:57,MAIL,user.taha,SEND_EMAIL,"Récupération d’emails archivés pour audit: Destinataire 'dalia.abdulaziz@um6p.ma', Sujet 'Modification des règles d’accès réseau'"
2025-05-26 12:52:46,MAIL,user.meriem.k,UNAUTHORIZED_ACCESS_ATTEMPT,Accès refusé suite à politique de sécurité renforcée
2025-05-26 12:38:09,MAIL,user.nour,EMAIL_SEARCH,Transfert d’un email à un client externe: Recherche 'Planning formations sécurité'
2025-05-26 12:58:45,MAIL,user.abdelmajid,ATTACHMENT_SENT,Envoi d’un email de validation pour action urgente: Fichier 'plan_amelioration_qualite.xlsx' envoyé à 'nour.ahmed@gmail.com'
2025-05-26 15:01:22,MAIL,user.najat,AUTO_REPLY_SET,Envoi d’un email avec des informations financières
2025-05-26 15:13:24,MAIL,user.hajar,EMAIL_AUTO_DELETED,Connexion à la messagerie via un appareil mobile
2025-05-26 12:24:18,MAIL,user.najlae,EMAIL_ENCRYPTION_ENABLED,Réception d’un email contenant des instructions critiques
2025-05-26 15:31:31,MAIL,user.amal,EMAIL_MARKED_READ,Changement de mot de passe demandé par utilisateur
2025-05-26 14:47:41,MAIL,user.nourredine,MULTIPLE_LOGIN_LOCATIONS,Accès à la boîte mail bloqué par l’administrateur
2025-05-26 13:38:52,MAIL,user.nourredine,ATTACHMENT_SENT,Accès au webmail via un nouveau navigateur: Fichier 'archive_emails_phishing.zip' envoyé à 'hafsa.mansur@um6p.ma'
2025-05-26 14:52:19,MAIL,user.saad,SECURITY_POLICY_UPDATED,Réception d’un email de mise à jour logicielle
2025-05-26 14:21:21,MAIL,user.houda.k,MULTIPLE_LOGIN_LOCATIONS,Blocage automatique du compte suite à alertes AD
2025-05-26 15:25:08,MAIL,user.rania.b,LOGIN_FAILED,Envoi d’un email de validation pour action urgente: IP 10.10.12.35
2025-05-26 14:25:51,MAIL,user.bilal,SEND_EMAIL,"Échec de connexion suite à tentative non autorisée: Destinataire 'rashid.nour@um6p.ma', Sujet 'Rapport d’enquête interne'"
2025-05-26 15:39:24,MAIL,user.nourredine,FORWARD_EMAIL,"Téléchargement d’un formulaire officiel: Destinataire 'jumana.ghazi@um6p.ma', Sujet 'Compte rendu du séminaire UM6P'"
2025-05-26 14:55:22,MAIL,user.ibtissam,EMAIL_UNFLAGGED,Téléchargement d’un manuel d’accès VPN
2025-05-26 15:42:56,MAIL,user.oumaima.m,SECURITY_ALERT_ACKNOWLEDGED,Modification des droits d’accès à un dossier partagé
2025-05-26 14:45:07,MAIL,user.rania.b,EMAIL_FORWARDED_EXTERNAL,Multiples connexions simultanées détectées
2025-05-26 15:14:08,MAIL,user.samir.b,API_ACCESS_GRANTED,Suppression d’un email suspect signalé par FW
2025-05-26 13:48:08,MAIL,user.amine,DELETE_EMAIL,Partage d’un document critique via lien sécurisé
2025-05-26 14:39:59,MAIL,user.sara,PASSWORD_CHANGE,Téléchargement d’une archive mail pour archivage
2025-05-26 14:58:36,MAIL,user.ahlam.b,LOGIN_FROM_NEW_DEVICE,"Tentative d’accès à un email protégé par MFA: IP 10.10.12.90, Appareil 'SAMSUNG-TAB-A8'"
2025-05-26 15:25:19,MAIL,user.zineb.k,API_ACCESS_GRANTED,Téléchargement d’un fichier CSV utilisateur
2025-05-26 15:26:59,MAIL,user.lamia,EMAIL_FLAGGED,Lecture d’un email de confirmation d’inscription
2025-05-26 14:34:11,MAIL,user.oumaima,MULTIPLE_LOGIN_LOCATIONS,Changement de mot de passe demandé par utilisateur
2025-05-26 15:00:39,MAIL,user.aminata,API_ACCESS_REVOKED,Suppression d’un email suspect signalé par FW
2025-05-26 12:42:40,MAIL,user.omar,DELETE_EMAIL,Téléchargement d’une pièce jointe confidentielle
2025-05-26 15:39:05,MAIL,user.jawad,EMAIL_UNTAGGED,Multiples connexions simultanées détectées
2025-05-26 12:41:15,MAIL,user.samir,EMAIL_UNTAGGED,Blocage d’un lien malveillant intégré dans un email
2025-05-26 14:10:10,MAIL,user.aminata,PASSWORD_RESET,Lecture d’un email important concernant la réunion UM6P
2025-05-26 14:40:29,MAIL,user.ikram,API_ACCESS_REVOKED,Envoi d’un email de validation pour action urgente
2025-05-26 15:38:59,MAIL,user.oumnia,EMAIL_SIGNATURE_REMOVED,Changement de mot de passe demandé par utilisateur
2025-05-26 15:57:04,MAIL,user.hanae,UPLOAD_ATTACHMENT,Signalement d’un phishing à l’équipe sécurité
2025-05-26 13:10:13,MAIL,user.zakaria,DOWNLOAD_ATTACHMENT,Envoi d’un email au support informatique: Fichier 'archive_emails_2024.pst'
2025-05-26 16:02:18,MAIL,user.zineb.k,LOGIN_SUCCESS,Notification d’une nouvelle règle de sécurité mail: IP 10.10.12.79
2025-05-26 14:46:52,MAIL,user.mounir,EMAIL_MARKED_UNREAD,Lecture d’un email de confirmation d’inscription
2025-05-26 13:08:59,MAIL,user.younes,EMAIL_DECRYPTED,Récupération d’emails archivés pour audit
2025-05-26 15:11:08,MAIL,user.rania,FORWARD_EMAIL,"Envoi d’un email au support informatique: Destinataire 'zubair.abdulqadir@um6p.ma', Sujet 'Guide utilisateur pour le nouveau VPN'"
2025-05-26 14:24:49,MAIL,user.brahim,SEND_EMAIL,"Notification d’une nouvelle règle de sécurité mail: Destinataire 'mustafa.alraqi@um6p.ma', Sujet 'Compte rendu du séminaire UM6P'"
